sub,source,target,fold,test_acc,train_acc
7,['9'],['3'],4,0.8034347900017004,0.9706632653061225
8,['9'],['3'],0,0.9568027210884353,0.9970238095238095
8,['9'],['3'],1,0.9295918367346939,0.9953231292517006
8,['9'],['3'],2,0.9454081632653061,0.9965986394557823
8,['9'],['3'],3,0.9469387755102041,0.9970238095238095
8,['9'],['3'],4,0.9284013605442177,0.9970238095238095
1,['9'],['10'],0,0.9551096752253018,0.9778958554729011
1,['9'],['10'],1,0.958170379187213,0.9774707757704569
1,['9'],['10'],2,0.9540894405713314,0.9802295918367347
1,['9'],['10'],3,0.9544295187893216,0.9778958554729011
1,['9'],['10'],4,0.9539194014623363,0.9766206163655685
2,['9'],['10'],0,0.9556122448979592,0.9883078231292517
2,['9'],['10'],1,0.9542517006802721,0.9853316326530612
2,['9'],['10'],2,0.9578231292517007,0.9883078231292517
2,['9'],['10'],3,0.9569727891156462,0.9866071428571429
2,['9'],['10'],4,0.9532312925170068,0.9889455782312925
3,['9'],['10'],0,0.8460884353741497,0.970875850340136
3,['9'],['10'],1,0.8636054421768707,0.9723639455782312
3,['9'],['10'],2,0.8709183673469387,0.9689625850340136
3,['9'],['10'],3,0.8639455782312925,0.9753401360544217
3,['9'],['10'],4,0.8622448979591837,0.9691751700680272
4,['9'],['10'],0,0.8746598639455783,0.9625850340136054
4,['9'],['10'],1,0.867687074829932,0.9681122448979592
4,['9'],['10'],2,0.8668367346938776,0.9625850340136054
4,['9'],['10'],3,0.8537414965986394,0.9642857142857143
4,['9'],['10'],4,0.8624149659863946,0.9632227891156463
5,['9'],['10'],0,0.917687074829932,0.9413265306122449
5,['9'],['10'],1,0.9215986394557824,0.9417517006802721
5,['9'],['10'],2,0.9173469387755102,0.9404761904761905
5,['9'],['10'],3,0.9227891156462585,0.9381377551020408
5,['9'],['10'],4,0.9212585034013605,0.9313350340136054
6,['9'],['10'],0,0.9363945578231293,0.9632227891156463
6,['9'],['10'],1,0.9387755102040817,0.9632227891156463
6,['9'],['10'],2,0.9251700680272109,0.9651360544217688
6,['9'],['10'],3,0.9035714285714286,0.9651360544217688
6,['9'],['10'],4,0.9545918367346938,0.9651360544217688
7,['9'],['10'],0,0.9078231292517007,0.9749149659863946
7,['9'],['10'],1,0.8908163265306123,0.9721513605442177
7,['9'],['10'],2,0.9040816326530612,0.9759778911564626
7,['9'],['10'],3,0.9001700680272109,0.9721513605442177
7,['9'],['10'],4,0.8846938775510204,0.9706632653061225
8,['9'],['10'],0,0.9175170068027211,0.9970238095238095
8,['9'],['10'],1,0.9158163265306123,0.9953231292517006
8,['9'],['10'],2,0.9047619047619048,0.9965986394557823
8,['9'],['10'],3,0.9030612244897959,0.9970238095238095
8,['9'],['10'],4,0.9136054421768708,0.9970238095238095
1,['9'],['7'],0,0.8958191706322229,0.9778958554729011
1,['9'],['7'],1,0.9015975526852481,0.9774707757704569
1,['9'],['7'],2,0.9150237933378654,0.9802295918367347
1,['9'],['7'],3,0.9172331747110809,0.9778958554729011
1,['9'],['7'],4,0.8854520734194425,0.9766206163655685
2,['9'],['7'],0,0.9275510204081633,0.9883078231292517
2,['9'],['7'],1,0.9287414965986395,0.9853316326530612
2,['9'],['7'],2,0.9200680272108843,0.9883078231292517
2,['9'],['7'],3,0.9261904761904762,0.9866071428571429
2,['9'],['7'],4,0.9229591836734694,0.9889455782312925
3,['9'],['7'],0,0.9103589045756081,0.970875850340136
3,['9'],['7'],1,0.902194250722912,0.9723639455782312
3,['9'],['7'],2,0.9028746385439701,0.9689625850340136
3,['9'],['7'],3,0.905255995917673,0.9753401360544217
3,['9'],['7'],4,0.9169926858309236,0.9691751700680272
4,['9'],['7'],0,0.8489795918367347,0.9625850340136054
4,['9'],['7'],1,0.7787414965986394,0.9681122448979592
4,['9'],['7'],2,0.8096938775510204,0.9625850340136054
4,['9'],['7'],3,0.8197278911564626,0.9642857142857143
4,['9'],['7'],4,0.7991496598639456,0.9632227891156463
5,['9'],['7'],0,0.8920068027210885,0.9413265306122449
5,['9'],['7'],1,0.9040816326530612,0.9417517006802721
5,['9'],['7'],2,0.9045918367346939,0.9404761904761905
5,['9'],['7'],3,0.91921768707483,0.9381377551020408
5,['9'],['7'],4,0.9076530612244897,0.9313350340136054
6,['9'],['7'],0,0.8231292517006803,0.9632227891156463
6,['9'],['7'],1,0.8930272108843538,0.9632227891156463
6,['9'],['7'],2,0.8799319727891156,0.9651360544217688
6,['9'],['7'],3,0.8901360544217687,0.9651360544217688
6,['9'],['7'],4,0.7746598639455783,0.9651360544217688
7,['9'],['7'],0,0.8522108843537415,0.9749149659863946
7,['9'],['7'],1,0.8452380952380952,0.9721513605442177
7,['9'],['7'],2,0.8600340136054422,0.9759778911564626
7,['9'],['7'],3,0.8335034013605442,0.9721513605442177
7,['9'],['7'],4,0.8256802721088435,0.9706632653061225
8,['9'],['7'],0,0.9209183673469388,0.9970238095238095
8,['9'],['7'],1,0.908843537414966,0.9953231292517006
8,['9'],['7'],2,0.9100340136054422,0.9965986394557823
8,['9'],['7'],3,0.9107142857142857,0.9970238095238095
8,['9'],['7'],4,0.9130952380952381,0.9970238095238095
1,['9'],['9'],0,0.9787414965986394,0.9778958554729011
1,['9'],['9'],1,0.9770408163265306,0.9774707757704569
1,['9'],['9'],2,0.9694137638062872,0.9802295918367347
1,['9'],['9'],3,0.9736394557823129,0.9778958554729011
1,['9'],['9'],4,0.983843537414966,0.9766206163655685
2,['9'],['9'],0,0.983843537414966,0.9883078231292517
2,['9'],['9'],1,0.9948979591836735,0.9853316326530612
2,['9'],['9'],2,0.9821428571428571,0.9883078231292517
2,['9'],['9'],3,0.9889455782312925,0.9866071428571429
2,['9'],['9'],4,0.9812925170068028,0.9889455782312925
3,['9'],['9'],0,0.9651360544217688,0.970875850340136
3,['9'],['9'],1,0.9625850340136054,0.9723639455782312
3,['9'],['9'],2,0.9719387755102041,0.9689625850340136
3,['9'],['9'],3,0.9438775510204082,0.9753401360544217
3,['9'],['9'],4,0.9753401360544217,0.9691751700680272
4,['9'],['9'],0,0.9659863945578231,0.9625850340136054
4,['9'],['9'],1,0.9268707482993197,0.9681122448979592
4,['9'],['9'],2,0.9464285714285714,0.9625850340136054
4,['9'],['9'],3,0.9498299319727891,0.9642857142857143
4,['9'],['9'],4,0.9727891156462585,0.9632227891156463
5,['9'],['9'],0,0.9336734693877551,0.9413265306122449
5,['9'],['9'],1,0.91921768707483,0.9417517006802721
5,['9'],['9'],2,0.923469387755102,0.9404761904761905
5,['9'],['9'],3,0.9090136054421769,0.9381377551020408
5,['9'],['9'],4,0.9591836734693877,0.9313350340136054
6,['9'],['9'],0,0.9600340136054422,0.9632227891156463
6,['9'],['9'],1,0.9693877551020408,0.9632227891156463
6,['9'],['9'],2,0.9532312925170068,0.9651360544217688
6,['9'],['9'],3,0.9498299319727891,0.9651360544217688
6,['9'],['9'],4,0.9651360544217688,0.9651360544217688
7,['9'],['9'],0,0.9413265306122449,0.9749149659863946
7,['9'],['9'],1,0.967687074829932,0.9721513605442177
7,['9'],['9'],2,0.9710884353741497,0.9759778911564626
7,['9'],['9'],3,0.967687074829932,0.9721513605442177
7,['9'],['9'],4,0.9455782312925171,0.9706632653061225
8,['9'],['9'],0,0.9872448979591837,0.9970238095238095
8,['9'],['9'],1,0.9804421768707483,0.9953231292517006
8,['9'],['9'],2,0.9940476190476191,0.9965986394557823
8,['9'],['9'],3,0.9914965986394558,0.9970238095238095
8,['9'],['9'],4,0.983843537414966,0.9970238095238095
